somministrazioni,regione,siglaCategoria,identificativo,categoria,codice_regione,data,vaccino,punto,classeEta,siglaRegione,NUTS2
3,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_505_Fondazione PTV Policlinico Tor Vergata_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,505_Fondazione PTV Policlinico Tor Vergata,20-29,LAZ,ITI4
9,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_506_IRCCS Fondazione Policlinico Universitario A. Gemelli_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,506_IRCCS Fondazione Policlinico Universitario A. Gemelli,20-29,LAZ,ITI4
5,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_508_Policlinico Universitario Campus Biomedico_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,508_Policlinico Universitario Campus Biomedico,20-29,LAZ,ITI4
4,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_510_Azienda Ospedaliera Universitaria Policlinico Umberto I_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,510_Azienda Ospedaliera Universitaria Policlinico Umberto I,20-29,LAZ,ITI4
8,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_109_ASL VITERBO_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,109_ASL VITERBO,30-39,LAZ,ITI4
5,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_110_ASL RIETI_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,110_ASL RIETI,30-39,LAZ,ITI4
16,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_201_ASL ROMA 1_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,201_ASL ROMA 1,30-39,LAZ,ITI4
13,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_202_ASL ROMA 2_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,202_ASL ROMA 2,30-39,LAZ,ITI4
5,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_203_ASL ROMA 3_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,203_ASL ROMA 3,30-39,LAZ,ITI4
6,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_502_IRCCS Ospedale Pediatrico Bambino Gesù_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,502_IRCCS Ospedale Pediatrico Bambino Gesù,30-39,LAZ,ITI4
3,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_504_Azienda Ospedaliera Universitaria Sant’Andrea_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,504_Azienda Ospedaliera Universitaria Sant’Andrea,30-39,LAZ,ITI4
9,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_505_Fondazione PTV Policlinico Tor Vergata_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,505_Fondazione PTV Policlinico Tor Vergata,30-39,LAZ,ITI4
4,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_506_IRCCS Fondazione Policlinico Universitario A. Gemelli_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,506_IRCCS Fondazione Policlinico Universitario A. Gemelli,30-39,LAZ,ITI4
2,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_508_Policlinico Universitario Campus Biomedico_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,508_Policlinico Universitario Campus Biomedico,30-39,LAZ,ITI4
16,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_510_Azienda Ospedaliera Universitaria Policlinico Umberto I_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,510_Azienda Ospedaliera Universitaria Policlinico Umberto I,30-39,LAZ,ITI4
3,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_511_IRCCS INMI L. Spallanzani_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,511_IRCCS INMI L. Spallanzani,30-39,LAZ,ITI4
6,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_109_ASL VITERBO_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,109_ASL VITERBO,40-49,LAZ,ITI4
14,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_110_ASL RIETI_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,110_ASL RIETI,40-49,LAZ,ITI4
17,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_201_ASL ROMA 1_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,201_ASL ROMA 1,40-49,LAZ,ITI4
14,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_202_ASL ROMA 2_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,202_ASL ROMA 2,40-49,LAZ,ITI4
9,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_203_ASL ROMA 3_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,203_ASL ROMA 3,40-49,LAZ,ITI4
8,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_502_IRCCS Ospedale Pediatrico Bambino Gesù_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,502_IRCCS Ospedale Pediatrico Bambino Gesù,40-49,LAZ,ITI4
8,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_504_Azienda Ospedaliera Universitaria Sant’Andrea_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,504_Azienda Ospedaliera Universitaria Sant’Andrea,40-49,LAZ,ITI4
12,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_505_Fondazione PTV Policlinico Tor Vergata_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,505_Fondazione PTV Policlinico Tor Vergata,40-49,LAZ,ITI4
12,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_506_IRCCS Fondazione Policlinico Universitario A. Gemelli_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,506_IRCCS Fondazione Policlinico Universitario A. Gemelli,40-49,LAZ,ITI4
10,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_508_Policlinico Universitario Campus Biomedico_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,508_Policlinico Universitario Campus Biomedico,40-49,LAZ,ITI4
7,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_510_Azienda Ospedaliera Universitaria Policlinico Umberto I_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,510_Azienda Ospedaliera Universitaria Policlinico Umberto I,40-49,LAZ,ITI4
5,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_511_IRCCS INMI L. Spallanzani_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,511_IRCCS INMI L. Spallanzani,40-49,LAZ,ITI4
7,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_109_ASL VITERBO_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,109_ASL VITERBO,50-59,LAZ,ITI4
19,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_110_ASL RIETI_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,110_ASL RIETI,50-59,LAZ,ITI4
28,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_201_ASL ROMA 1_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,201_ASL ROMA 1,50-59,LAZ,ITI4
24,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_202_ASL ROMA 2_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,202_ASL ROMA 2,50-59,LAZ,ITI4
16,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_203_ASL ROMA 3_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,203_ASL ROMA 3,50-59,LAZ,ITI4
7,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_502_IRCCS Ospedale Pediatrico Bambino Gesù_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,502_IRCCS Ospedale Pediatrico Bambino Gesù,50-59,LAZ,ITI4
6,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_504_Azienda Ospedaliera Universitaria Sant’Andrea_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,504_Azienda Ospedaliera Universitaria Sant’Andrea,50-59,LAZ,ITI4
4,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_505_Fondazione PTV Policlinico Tor Vergata_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,505_Fondazione PTV Policlinico Tor Vergata,50-59,LAZ,ITI4
20,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_506_IRCCS Fondazione Policlinico Universitario A. Gemelli_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,506_IRCCS Fondazione Policlinico Universitario A. Gemelli,50-59,LAZ,ITI4
3,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_508_Policlinico Universitario Campus Biomedico_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,508_Policlinico Universitario Campus Biomedico,50-59,LAZ,ITI4
15,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_510_Azienda Ospedaliera Universitaria Policlinico Umberto I_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,510_Azienda Ospedaliera Universitaria Policlinico Umberto I,50-59,LAZ,ITI4
4,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_511_IRCCS INMI L. Spallanzani_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,511_IRCCS INMI L. Spallanzani,50-59,LAZ,ITI4
8,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_109_ASL VITERBO_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,109_ASL VITERBO,60-69,LAZ,ITI4
10,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_110_ASL RIETI_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,110_ASL RIETI,60-69,LAZ,ITI4
10,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_201_ASL ROMA 1_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,201_ASL ROMA 1,60-69,LAZ,ITI4
11,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_202_ASL ROMA 2_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,202_ASL ROMA 2,60-69,LAZ,ITI4
3,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_203_ASL ROMA 3_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,203_ASL ROMA 3,60-69,LAZ,ITI4
5,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_502_IRCCS Ospedale Pediatrico Bambino Gesù_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,502_IRCCS Ospedale Pediatrico Bambino Gesù,60-69,LAZ,ITI4
2,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_504_Azienda Ospedaliera Universitaria Sant’Andrea_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,504_Azienda Ospedaliera Universitaria Sant’Andrea,60-69,LAZ,ITI4
2,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_505_Fondazione PTV Policlinico Tor Vergata_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,505_Fondazione PTV Policlinico Tor Vergata,60-69,LAZ,ITI4
15,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_506_IRCCS Fondazione Policlinico Universitario A. Gemelli_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,506_IRCCS Fondazione Policlinico Universitario A. Gemelli,60-69,LAZ,ITI4
3,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_508_Policlinico Universitario Campus Biomedico_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,508_Policlinico Universitario Campus Biomedico,60-69,LAZ,ITI4
11,Lazio,TML_CAT_OSS,28/12/2020_PF/BT_LAZ_510_Azienda Ospedaliera Universitaria Policlinico Umberto I_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-28,PF/BT,510_Azienda Ospedaliera Universitaria Policlinico Umberto I,60-69,LAZ,ITI4
1,Lazio,TML_CAT_ALTRO,28/12/2020_PF/BT_LAZ_508_Policlinico Universitario Campus Biomedico_40-49,2 - Personale non Sanitario,12,2020-12-28,PF/BT,508_Policlinico Universitario Campus Biomedico,40-49,LAZ,ITI4
6,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_111_ASL LATINA_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,111_ASL LATINA,20-29,LAZ,ITI4
1,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_112_ASL FROSINONE_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,112_ASL FROSINONE,20-29,LAZ,ITI4
3,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_204_ASL ROMA 4_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,204_ASL ROMA 4,20-29,LAZ,ITI4
8,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_205_ASL ROMA 5_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,205_ASL ROMA 5,20-29,LAZ,ITI4
4,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_206_ASL ROMA 6_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,206_ASL ROMA 6,20-29,LAZ,ITI4
5,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_503_Azienda Ospedaliera S. Camillo Forlanini_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,503_Azienda Ospedaliera S. Camillo Forlanini,20-29,LAZ,ITI4
7,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_507_IRCCS IFO Istituto Fisioterapici Ospedalieri_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,507_IRCCS IFO Istituto Fisioterapici Ospedalieri,20-29,LAZ,ITI4
8,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_512_Azienda Ospedaliera S. Giovanni Addolorata_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,512_Azienda Ospedaliera S. Giovanni Addolorata,20-29,LAZ,ITI4
10,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_111_ASL LATINA_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,111_ASL LATINA,30-39,LAZ,ITI4
7,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_112_ASL FROSINONE_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,112_ASL FROSINONE,30-39,LAZ,ITI4
6,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_204_ASL ROMA 4_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,204_ASL ROMA 4,30-39,LAZ,ITI4
11,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_205_ASL ROMA 5_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,205_ASL ROMA 5,30-39,LAZ,ITI4
6,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_206_ASL ROMA 6_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,206_ASL ROMA 6,30-39,LAZ,ITI4
8,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_503_Azienda Ospedaliera S. Camillo Forlanini_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,503_Azienda Ospedaliera S. Camillo Forlanini,30-39,LAZ,ITI4
9,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_507_IRCCS IFO Istituto Fisioterapici Ospedalieri_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,507_IRCCS IFO Istituto Fisioterapici Ospedalieri,30-39,LAZ,ITI4
9,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_512_Azienda Ospedaliera S. Giovanni Addolorata_30-39,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,512_Azienda Ospedaliera S. Giovanni Addolorata,30-39,LAZ,ITI4
7,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_111_ASL LATINA_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,111_ASL LATINA,40-49,LAZ,ITI4
9,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_112_ASL FROSINONE_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,112_ASL FROSINONE,40-49,LAZ,ITI4
9,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_203_ASL ROMA 3_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,203_ASL ROMA 3,40-49,LAZ,ITI4
7,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_204_ASL ROMA 4_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,204_ASL ROMA 4,40-49,LAZ,ITI4
9,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_205_ASL ROMA 5_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,205_ASL ROMA 5,40-49,LAZ,ITI4
7,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_206_ASL ROMA 6_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,206_ASL ROMA 6,40-49,LAZ,ITI4
16,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_503_Azienda Ospedaliera S. Camillo Forlanini_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,503_Azienda Ospedaliera S. Camillo Forlanini,40-49,LAZ,ITI4
7,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_507_IRCCS IFO Istituto Fisioterapici Ospedalieri_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,507_IRCCS IFO Istituto Fisioterapici Ospedalieri,40-49,LAZ,ITI4
12,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_512_Azienda Ospedaliera S. Giovanni Addolorata_40-49,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,512_Azienda Ospedaliera S. Giovanni Addolorata,40-49,LAZ,ITI4
14,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_111_ASL LATINA_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,111_ASL LATINA,50-59,LAZ,ITI4
17,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_112_ASL FROSINONE_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,112_ASL FROSINONE,50-59,LAZ,ITI4
10,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_203_ASL ROMA 3_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,203_ASL ROMA 3,50-59,LAZ,ITI4
20,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_204_ASL ROMA 4_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,204_ASL ROMA 4,50-59,LAZ,ITI4
14,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_205_ASL ROMA 5_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,205_ASL ROMA 5,50-59,LAZ,ITI4
13,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_206_ASL ROMA 6_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,206_ASL ROMA 6,50-59,LAZ,ITI4
38,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_503_Azienda Ospedaliera S. Camillo Forlanini_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,503_Azienda Ospedaliera S. Camillo Forlanini,50-59,LAZ,ITI4
10,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_507_IRCCS IFO Istituto Fisioterapici Ospedalieri_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,507_IRCCS IFO Istituto Fisioterapici Ospedalieri,50-59,LAZ,ITI4
17,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_512_Azienda Ospedaliera S. Giovanni Addolorata_50-59,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,512_Azienda Ospedaliera S. Giovanni Addolorata,50-59,LAZ,ITI4
11,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_111_ASL LATINA_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,111_ASL LATINA,60-69,LAZ,ITI4
13,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_112_ASL FROSINONE_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,112_ASL FROSINONE,60-69,LAZ,ITI4
7,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_203_ASL ROMA 3_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,203_ASL ROMA 3,60-69,LAZ,ITI4
10,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_204_ASL ROMA 4_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,204_ASL ROMA 4,60-69,LAZ,ITI4
4,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_205_ASL ROMA 5_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,205_ASL ROMA 5,60-69,LAZ,ITI4
10,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_206_ASL ROMA 6_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,206_ASL ROMA 6,60-69,LAZ,ITI4
11,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_503_Azienda Ospedaliera S. Camillo Forlanini_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,503_Azienda Ospedaliera S. Camillo Forlanini,60-69,LAZ,ITI4
3,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_507_IRCCS IFO Istituto Fisioterapici Ospedalieri_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,507_IRCCS IFO Istituto Fisioterapici Ospedalieri,60-69,LAZ,ITI4
1,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_512_Azienda Ospedaliera S. Giovanni Addolorata_60-69,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,512_Azienda Ospedaliera S. Giovanni Addolorata,60-69,LAZ,ITI4
2,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_205_ASL ROMA 5_70-79,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,205_ASL ROMA 5,70-79,LAZ,ITI4
1,Lazio,TML_CAT_OSS,29/12/2020_PF/BT_LAZ_512_Azienda Ospedaliera S. Giovanni Addolorata_70-79,1 - Operatori Sanitari e Sociosanitari,12,2020-12-29,PF/BT,512_Azienda Ospedaliera S. Giovanni Addolorata,70-79,LAZ,ITI4
8,Lazio,TML_CAT_OSS,30/12/2020_PF/BT_LAZ_109_ASL VITERBO_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-30,PF/BT,109_ASL VITERBO,20-29,LAZ,ITI4
16,Lazio,TML_CAT_OSS,30/12/2020_PF/BT_LAZ_110_ASL RIETI_20-29,1 - Operatori Sanitari e Sociosanitari,12,2020-12-30,PF/BT,110_ASL RIETI,20-29,LAZ,ITI4
