somministrazioni,regione,siglaCategoria,identificativo,categoria,codice_regione,data,vaccino,punto,classeEta,siglaRegione,NUTS2
1,Sardegna,TML_CAT_OSS,31/12/2020_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_50-59,1 - Operatori Sanitari e Sociosanitari,20,2020-12-31,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,50-59,SAR,ITG2
1,Sardegna,TML_CAT_OSS,31/12/2020_PF/BT_SAR_200906_A.O.U. Cagliari_50-59,1 - Operatori Sanitari e Sociosanitari,20,2020-12-31,PF/BT,200906_A.O.U. Cagliari,50-59,SAR,ITG2
1,Sardegna,TML_CAT_OSS,31/12/2020_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_60-69,1 - Operatori Sanitari e Sociosanitari,20,2020-12-31,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,31/12/2020_PF/BT_SAR_200906_A.O.U. Cagliari_60-69,1 - Operatori Sanitari e Sociosanitari,20,2020-12-31,PF/BT,200906_A.O.U. Cagliari,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,31/12/2020_PF/BT_SAR_200906_A.O.U. Cagliari_70-79,1 - Operatori Sanitari e Sociosanitari,20,2020-12-31,PF/BT,200906_A.O.U. Cagliari,70-79,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,31/12/2020_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_40-49,2 - Personale non Sanitario,20,2020-12-31,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,40-49,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,31/12/2020_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_40-49,2 - Personale non Sanitario,20,2020-12-31,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,40-49,SAR,ITG2
1,Sardegna,TML_CAT_ALTRO,31/12/2020_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_50-59,2 - Personale non Sanitario,20,2020-12-31,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,50-59,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,31/12/2020_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_50-59,2 - Personale non Sanitario,20,2020-12-31,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,50-59,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,31/12/2020_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_50-59,2 - Personale non Sanitario,20,2020-12-31,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,50-59,SAR,ITG2
1,Sardegna,TML_CAT_OSS,01/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_20-29,1 - Operatori Sanitari e Sociosanitari,20,2021-01-01,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,20-29,SAR,ITG2
1,Sardegna,TML_CAT_OSS,01/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_30-39,1 - Operatori Sanitari e Sociosanitari,20,2021-01-01,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,30-39,SAR,ITG2
1,Sardegna,TML_CAT_OSS,01/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-01,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,40-49,SAR,ITG2
1,Sardegna,TML_CAT_OSS,01/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-01,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,50-59,SAR,ITG2
1,Sardegna,TML_CAT_OSS,01/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-01,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,02/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_20-29,1 - Operatori Sanitari e Sociosanitari,20,2021-01-02,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,20-29,SAR,ITG2
1,Sardegna,TML_CAT_OSS,02/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_30-39,1 - Operatori Sanitari e Sociosanitari,20,2021-01-02,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,30-39,SAR,ITG2
14,Sardegna,TML_CAT_OSS,02/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-02,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,40-49,SAR,ITG2
25,Sardegna,TML_CAT_OSS,02/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-02,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,50-59,SAR,ITG2
1,Sardegna,TML_CAT_OSS,02/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-02,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,03/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_20-29,1 - Operatori Sanitari e Sociosanitari,20,2021-01-03,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,20-29,SAR,ITG2
1,Sardegna,TML_CAT_OSS,03/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_30-39,1 - Operatori Sanitari e Sociosanitari,20,2021-01-03,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,30-39,SAR,ITG2
17,Sardegna,TML_CAT_OSS,03/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-03,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,40-49,SAR,ITG2
26,Sardegna,TML_CAT_OSS,03/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-03,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,50-59,SAR,ITG2
20,Sardegna,TML_CAT_OSS,03/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-03,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,03/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_70-79,1 - Operatori Sanitari e Sociosanitari,20,2021-01-03,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,70-79,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,03/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_60-69,2 - Personale non Sanitario,20,2021-01-03,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,60-69,SAR,ITG2
20,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200002_OSPEDALE CIVILE ALGHERO_20-29,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200002_OSPEDALE CIVILE ALGHERO,20-29,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_20-29,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,20-29,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200904_P.O. SAN MICHELE - AOB_20-29,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200904_P.O. SAN MICHELE - AOB,20-29,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_20-29,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,20-29,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200906_A.O.U. Cagliari_20-29,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200906_A.O.U. Cagliari,20-29,SAR,ITG2
42,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200002_OSPEDALE CIVILE ALGHERO_30-39,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200002_OSPEDALE CIVILE ALGHERO,30-39,SAR,ITG2
17,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_30-39,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,30-39,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200031_P.O. SS. TRINITA` CAGLIARI_30-39,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200031_P.O. SS. TRINITA` CAGLIARI,30-39,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200904_P.O. SAN MICHELE - AOB_30-39,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200904_P.O. SAN MICHELE - AOB,30-39,SAR,ITG2
39,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_30-39,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,30-39,SAR,ITG2
20,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200906_A.O.U. Cagliari_30-39,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200906_A.O.U. Cagliari,30-39,SAR,ITG2
48,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200002_OSPEDALE CIVILE ALGHERO_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200002_OSPEDALE CIVILE ALGHERO,40-49,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,40-49,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200026_P.O. MARINO CAGLIARI_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200026_P.O. MARINO CAGLIARI,40-49,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200031_P.O. SS. TRINITA` CAGLIARI_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200031_P.O. SS. TRINITA` CAGLIARI,40-49,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200904_P.O. SAN MICHELE - AOB_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200904_P.O. SAN MICHELE - AOB,40-49,SAR,ITG2
31,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,40-49,SAR,ITG2
27,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200906_A.O.U. Cagliari_40-49,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200906_A.O.U. Cagliari,40-49,SAR,ITG2
43,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200002_OSPEDALE CIVILE ALGHERO_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200002_OSPEDALE CIVILE ALGHERO,50-59,SAR,ITG2
15,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,50-59,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200026_P.O. MARINO CAGLIARI_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200026_P.O. MARINO CAGLIARI,50-59,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200031_P.O. SS. TRINITA` CAGLIARI_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200031_P.O. SS. TRINITA` CAGLIARI,50-59,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200904_P.O. SAN MICHELE - AOB_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200904_P.O. SAN MICHELE - AOB,50-59,SAR,ITG2
35,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,50-59,SAR,ITG2
43,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200906_A.O.U. Cagliari_50-59,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200906_A.O.U. Cagliari,50-59,SAR,ITG2
20,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200002_OSPEDALE CIVILE ALGHERO_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200002_OSPEDALE CIVILE ALGHERO,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200026_P.O. MARINO CAGLIARI_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200026_P.O. MARINO CAGLIARI,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200031_P.O. SS. TRINITA` CAGLIARI_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200031_P.O. SS. TRINITA` CAGLIARI,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200904_P.O. SAN MICHELE - AOB_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200904_P.O. SAN MICHELE - AOB,60-69,SAR,ITG2
15,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,60-69,SAR,ITG2
30,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200906_A.O.U. Cagliari_60-69,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200906_A.O.U. Cagliari,60-69,SAR,ITG2
1,Sardegna,TML_CAT_OSS,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_90+,1 - Operatori Sanitari e Sociosanitari,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,90+,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_20-29,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,20-29,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200031_P.O. SS. TRINITA` CAGLIARI_30-39,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200031_P.O. SS. TRINITA` CAGLIARI,30-39,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_30-39,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,30-39,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200906_A.O.U. Cagliari_30-39,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200906_A.O.U. Cagliari,30-39,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_40-49,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,40-49,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200026_P.O. MARINO CAGLIARI_40-49,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200026_P.O. MARINO CAGLIARI,40-49,SAR,ITG2
1,Sardegna,TML_CAT_ALTRO,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_40-49,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,40-49,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_40-49,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,40-49,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200002_OSPEDALE CIVILE ALGHERO_50-59,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200002_OSPEDALE CIVILE ALGHERO,50-59,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200025_P.O. R.BINAGHI CAGLIARI_50-59,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200025_P.O. R.BINAGHI CAGLIARI,50-59,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200026_P.O. MARINO CAGLIARI_50-59,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200026_P.O. MARINO CAGLIARI,50-59,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200031_P.O. SS. TRINITA` CAGLIARI_50-59,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200031_P.O. SS. TRINITA` CAGLIARI,50-59,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS_50-59,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200905_AZIENDA OSPEDALIERO UNIVERSITARIA SS,50-59,SAR,ITG2
1,Sardegna,TML_CAT_PERSONALE,04/01/2021_PF/BT_SAR_200031_P.O. SS. TRINITA` CAGLIARI_60-69,2 - Personale non Sanitario,20,2021-01-04,PF/BT,200031_P.O. SS. TRINITA` CAGLIARI,60-69,SAR,ITG2
14,Sardegna,TML_CAT_OSS,05/01/2021_PF/BT_SAR_200002_OSPEDALE CIVILE ALGHERO_20-29,1 - Operatori Sanitari e Sociosanitari,20,2021-01-05,PF/BT,200002_OSPEDALE CIVILE ALGHERO,20-29,SAR,ITG2
